,0,1,2,3,4,5,6,7,8,9,10
24,8000.000000000001,4618.812516255663,16000.0,0.0,8000.0,-5.350834998265075e-16,-1.200000000012081,4000.0,12000.0,0.0,8000.0
25,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
26,7999.999999999997,4618.813587087082,15999.999999999998,0.0,7999.999999999999,1.1995933030389092e-15,-1.2000000000147066,3999.9999999999995,11999.999999999998,0.0,7999.999999999998
27,8000.0,4618.820573282127,15999.999999999998,0.0,7999.999999999999,-4.856706216340619e-16,-1.20000000003817,3999.9999999999995,11999.999999999998,0.0,7999.999999999998
28,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
29,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
30,7999.999999999999,4618.823281708058,16000.0,0.0,8000.0,4.1781154189518152e-16,-1.200000000050221,4000.0,12000.0,0.0,8000.0
31,8000.0,4618.884537238504,16000.0,0.0,8000.0,1.8100761907095276e-16,-1.200000000763533,4000.0,12000.0,0.0,8000.0
32,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
33,8000.000000000001,4618.872544381404,16000.0,0.0,8000.0,-1.0125342989481898e-15,-1.2000000005574136,4000.0,12000.0,0.0,8000.0
34,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
35,8000.000000000003,4618.813300983265,16000.0,0.0,8000.0,-1.4206367756415176e-15,-1.2000000000139797,4000.0,12000.0,0.0,8000.0
36,8000.0,4618.8252197905795,15999.999999999998,0.0,7999.999999999999,-4.307956752532376e-16,-1.2000000000598554,3999.9999999999995,12000.0,0.0,8000.0
37,8000.000000000001,4618.890839342871,16000.000000000002,0.0,8000.000000000001,-1.9485322140700446e-16,-1.200000000884815,4000.0000000000005,12000.0,0.0,8000.0
38,7999.999999999999,4618.814898538477,15999.999999999998,0.0,7999.999999999999,9.101276310641239e-17,-1.200000000018274,3999.9999999999995,11999.999999999998,0.0,7999.999999999998
39,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
40,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
41,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
42,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
43,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
44,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
45,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
46,7999.999999999999,4618.823003967205,15999.999999999998,0.0,7999.999999999999,-9.162650728289697e-17,-1.2000000000489084,3999.9999999999995,11999.999999999998,0.0,7999.999999999998
47,8000.0,4618.872785503148,16000.0,0.0,8000.0,1.5518892883233544e-16,-1.2000000005612395,4000.0,12000.0,0.0,8000.0
48,8000.000000000002,4618.815847113452,16000.000000000002,0.0,8000.000000000001,-8.499904221926431e-16,-1.2000000000210953,4000.0000000000005,12000.000000000002,0.0,8000.000000000002
49,8000.0,4618.817960046089,16000.0,0.0,8000.0,-1.3892290802655658e-16,-1.2000000000281072,4000.0,12000.0,0.0,8000.0
50,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
51,8000.0,4618.849322415792,16000.0,0.0,8000.0,1.554583431411513e-16,-1.2000000002502982,4000.0,12000.0,0.0,8000.0
52,8000.0,4618.81986361401,16000.0,0.0,8000.0,-3.891326513369219e-17,-1.200000000035285,4000.0,12000.0,0.0,8000.0
53,7999.999999999999,4618.8390494758,16000.0,0.0,8000.0,6.485436430127315e-16,-1.2000000001531457,4000.0,12000.0,0.0,8000.0
54,8000.0,4618.831538107431,16000.0,0.0,8000.0,1.291286255789307e-16,-1.2000000000971387,4000.0,12000.0,0.0,8000.0
55,8000.000000000001,4618.814959600512,15999.999999999998,0.0,7999.999999999999,-8.423841898474511e-16,-1.2000000000184494,3999.9999999999995,11999.999999999998,0.0,7999.999999999998
56,8000.0,4618.945343328506,16000.0,0.0,8000.0,1.5729595717157788e-16,-1.2000000023065531,4000.0,12000.0,0.0,8000.0
57,8000.000000000001,4618.812697559853,15999.999999999998,0.0,7999.999999999999,-1.030970561522513e-15,-1.2000000000125068,3999.9999999999995,11999.999999999998,0.0,7999.999999999998
58,7999.999999999999,4618.854908174539,15999.999999999998,0.0,7999.999999999999,-1.7386704271508403e-16,-1.2000000003130897,3999.9999999999995,11999.999999999998,0.0,7999.999999999998
59,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
60,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
61,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
62,8000.000000000001,4618.814918263223,15999.999999999998,0.0,7999.999999999999,-1.3532806220693625e-15,-1.200000000018332,3999.9999999999995,11999.999999999998,0.0,7999.999999999998
63,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
64,7999.98992322759,4618.807971329613,15999.97984645518,0.0,7999.98992322759,3.4514768117778e-16,-1.2000000000152298,3999.994961613795,11999.984884841386,0.0,7999.989923227591
65,8000.000000000001,4618.813917913736,16000.0,0.0,8000.0,-1.033970963730361e-15,-1.2000000000155695,4000.0,12000.0,0.0,8000.0
66,7999.932004589691,4618.841410018131,15999.86400917938,0.0,7999.93200458969,-3.881497242259004e-16,-1.2000000006934943,3999.966002294845,11999.898006884536,0.0,7999.932004589691
67,7999.990791928665,4618.807469787232,15999.98158385733,0.0,7999.990791928665,5.694600078374091e-17,-1.2000000000127182,3999.9953959643326,11999.986187892997,0.0,7999.990791928664
68,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
69,7999.959447882925,4618.825566055356,15999.91889576585,0.0,7999.959447882925,3.6010130932118315e-16,-1.2000000002466689,3999.9797239414625,11999.939171824388,0.0,7999.959447882926
70,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
71,8000.0,4618.81840474506,16000.000000000002,0.0,8000.000000000001,3.213704253113888e-16,-1.200000000029711,4000.0000000000005,12000.0,0.0,8000.0
72,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
73,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
74,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
75,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
76,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
77,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
78,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
79,8000.0,4618.814682802728,16000.0,0.0,8000.0,-8.258972233588097e-17,-1.20000000001766,4000.0,12000.0,0.0,8000.0
80,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
81,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
82,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
83,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
84,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
85,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
86,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
87,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
88,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
89,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
90,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
91,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
92,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
93,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
94,8000.0,4618.8178507274915,16000.0,0.0,8000.0,3.449053074482122e-17,-1.2000000000277202,4000.0,11999.999999999998,0.0,7999.999999999998
95,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
96,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
97,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
98,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
99,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
100,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
101,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
102,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
103,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
104,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
105,8000.0,4618.832510715096,16000.0,0.0,8000.0,3.001558204546601e-16,-1.2000000001036741,4000.0,12000.0,0.0,8000.0
106,8000.0,4618.843169978052,16000.0,0.0,8000.0,3.154244058314496e-16,-1.2000000001892632,4000.0,12000.0,0.0,8000.0
107,8000.0,4618.851048098078,16000.0,0.0,8000.0,1.3428800222669574e-16,-1.2000000002689486,4000.0,12000.0,0.0,8000.0
108,8000.0,4618.886511348227,16000.0,0.0,8000.0,3.2435325031758617e-16,-1.200000000800563,4000.0,12000.0,0.0,8000.0
109,8000.0,4618.847735975581,16000.0,0.0,8000.0,1.502299648109834e-16,-1.2000000002337463,4000.0,12000.0,0.0,8000.0
110,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
111,8000.0,4618.826491631333,15999.999999999998,0.0,7999.999999999999,-4.144414469112346e-16,-1.2000000000666378,3999.9999999999995,11999.999999999998,0.0,7999.999999999998
112,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
113,7999.99016746044,4618.807830322415,15999.98033492088,0.0,7999.99016746044,9.978734976849531e-17,-1.2000000000145026,3999.99508373022,11999.98525119066,0.0,7999.990167460439
114,8000.0,4618.821921682235,16000.000000000002,0.0,8000.000000000001,6.298112594651613e-16,-1.2000000000439626,4000.0000000000005,12000.000000000002,0.0,8000.000000000002
115,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
116,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
117,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
118,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
119,7999.999999999999,4618.821978701751,16000.0,0.0,8000.0,8.276503081611836e-16,-1.2000000000442168,4000.0,12000.0,0.0,8000.0
120,8000.000000000001,4618.811782430738,16000.0,0.0,8000.0,-9.520707049182763e-17,-1.2000000000104307,4000.0,12000.0,0.0,8000.0
121,8000.0,4618.828870249973,16000.000000000002,0.0,8000.000000000001,2.4581701398688893e-16,-1.2000000000803008,4000.0000000000005,12000.0,0.0,8000.0
122,8000.0,4618.861563535125,16000.0,0.0,8000.0,-1.3053371396104445e-16,-1.2000000003970688,4000.0,12000.0,0.0,8000.0
123,8000.0,4618.823448476369,16000.0,0.0,8000.0,5.848740894207083e-17,-1.200000000051015,4000.0,12000.0,0.0,8000.0
124,7999.999999999999,4618.879607961375,16000.0,0.0,8000.0,4.679894990665203e-16,-1.2000000006748979,4000.0,12000.0,0.0,8000.0
125,8000.000000000001,4618.8281157729,16000.0,0.0,8000.0,-3.9931395099766026e-16,-1.2000000000758293,4000.0,12000.0,0.0,8000.0
126,7999.999999999999,4618.8279902955965,16000.0,0.0,8000.0,5.393069630149793e-16,-1.2000000000750974,4000.0,12000.0,0.0,8000.0
127,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
128,8000.000000000002,4618.831430821234,16000.000000000002,0.0,8000.000000000001,-5.62875136210952e-16,-1.2000000000964293,4000.0000000000005,12000.000000000002,0.0,8000.000000000002
129,8000.000000000002,4618.817441059074,16000.000000000002,0.0,8000.000000000001,-7.38988834026746e-16,-1.2000000000262914,4000.0000000000005,12000.000000000002,0.0,8000.000000000002
130,7999.999999999999,4618.8256401658255,16000.0,0.0,8000.0,6.591794710353713e-16,-1.2000000000620568,4000.0,12000.0,0.0,8000.0
131,8000.000000000003,4618.813215549076,16000.0,0.0,8000.0,-1.7378803631366836e-15,-1.2000000000137663,4000.0,12000.0,0.0,8000.0
132,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
133,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
134,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
135,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
136,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
137,7999.999999999999,4618.81439016455,15999.999999999998,0.0,7999.999999999999,1.1090852726420858e-16,-1.200000000016846,3999.9999999999995,11999.999999999998,0.0,7999.999999999998
138,8000.0,4618.835190150356,16000.000000000002,0.0,8000.000000000001,5.988546432757236e-16,-1.2000000001227835,4000.0000000000005,12000.000000000002,0.0,8000.000000000002
139,8000.0,4618.826097975063,15999.999999999998,0.0,7999.999999999999,-6.050308698433007e-16,-1.2000000000645008,3999.9999999999995,11999.999999999998,0.0,7999.999999999998
140,7999.999999999999,4618.824769815019,16000.0,0.0,8000.0,4.472384628725507e-16,-1.2000000000575421,4000.0,12000.0,0.0,8000.0
141,8000.0,4618.8182141953575,16000.0,0.0,8000.0,-3.1319117939696544e-16,-1.200000000029018,4000.0,12000.0,0.0,8000.0
142,8000.0,4618.812210821829,16000.0,0.0,8000.0,-1.0842028358477684e-16,-1.2000000000113802,4000.0,12000.0,0.0,8000.0
143,8000.000000000003,4618.814815245105,16000.0,0.0,8000.0,-1.8014041147640703e-15,-1.200000000018036,4000.0,12000.0,0.0,8000.0
144,8000.0,4618.838676036397,16000.0,0.0,8000.0,-1.0030931933120849e-16,-1.2000000001500615,4000.0,12000.0,0.0,8000.0
145,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
146,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
147,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
148,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
149,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
150,8000.0,4618.824891843502,16000.0,0.0,8000.0,-4.9961282316385746e-17,-1.2000000000581663,4000.0,12000.0,0.0,8000.0
151,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
152,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
153,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
154,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
155,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
156,8000.0,4618.81217660028,16000.0,0.0,8000.0,-3.413597404755639e-16,-1.2000000000113018,4000.0,12000.0,0.0,8000.0
157,7999.999999999998,4618.815497700318,16000.0,0.0,8000.0,8.649523546115995e-16,-1.2000000000200324,4000.0,12000.0,0.0,8000.0
158,8000.0,4618.814299038508,16000.0,0.0,8000.0,1.7346349332050147e-16,-1.2000000000165962,4000.0,12000.0,0.0,8000.0
159,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
160,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
161,7999.999999999998,4618.817635371066,16000.0,0.0,8000.0,1.3351808560815405e-15,-1.2000000000269662,4000.0,12000.0,0.0,8000.0
162,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
163,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
164,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
165,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
166,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
167,8000.0,4618.848400503451,16000.0,0.0,8000.0,3.5564673381063985e-16,-1.2000000002406104,4000.0,12000.0,0.0,8000.0
168,7999.999999999998,4618.857412591999,15999.999999999998,0.0,7999.999999999999,7.588361363220641e-16,-1.2000000003435223,3999.9999999999995,11999.999999999998,0.0,7999.999999999998
169,8000.0,4618.864555848293,15999.999999999998,0.0,7999.999999999999,-2.5707752614824595e-16,-1.2000000004380746,3999.9999999999995,11999.999999999998,0.0,7999.999999999998
170,8000.0,4618.848736327865,16000.0,0.0,8000.0,2.5587799013558646e-17,-1.2000000002441185,4000.0,12000.0,0.0,8000.0
171,8000.000000000001,4618.813881112705,16000.0,0.0,8000.0,-4.84768286315718e-16,-1.2000000000154736,4000.0,12000.0,0.0,8000.0
172,8000.0,4618.816829402922,16000.0,0.0,8000.0,-8.061615256651718e-17,-1.2000000000242295,4000.0,12000.0,0.0,8000.0
173,8000.0,4618.828186010565,16000.0,0.0,8000.0,2.8599587435884275e-17,-1.200000000076239,4000.0,12000.0,0.0,8000.0
174,8000.000000000002,4618.819820260122,16000.0,0.0,8000.0,-1.3780392726455428e-15,-1.2000000000351132,4000.0,12000.0,0.0,8000.0
175,8000.000000000001,4618.827695397772,16000.0,0.0,8000.0,-6.313636167081001e-16,-1.2000000000733944,4000.0,12000.0,0.0,8000.0
176,8000.0,4618.818235669209,16000.000000000002,0.0,8000.000000000001,2.782735954247019e-16,-1.2000000000290967,4000.0000000000005,12000.000000000002,0.0,8000.000000000002
177,8000.0,4618.820334305924,16000.0,0.0,8000.0,1.6228660569315883e-16,-1.2000000000371849,4000.0,12000.0,0.0,8000.0
178,7999.999999999999,4618.812344677641,15999.999999999998,0.0,7999.999999999999,1.1196257005843248e-16,-1.200000000011685,3999.9999999999995,12000.0,0.0,8000.0
179,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
180,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
181,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
182,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
183,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
184,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
185,7999.999999999998,4618.811776011468,16000.0,0.0,8000.0,1.2897243506813305e-15,-1.2000000000104156,4000.0,12000.0,0.0,8000.0
